105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺中市(非原住民地區)
106臺北市大安區敦化南路2段95號28樓,臺北市(非原住民地區)
413臺中市霧峰區北柳里霧工三路11號,臺中市(非原住民地區)
114臺北市內湖區民權東路6段15巷39號4樓,屏東縣(非原住民地區)
105臺北市松山區南京東路4段51號4樓,臺北市(非原住民地區)
105臺北市松山區八德路4段277之1號3樓,臺北市(非原住民地區)
110臺北市信義區忠孝東路5段68號20樓,臺北市(非原住民地區)
235新北市中和區中正路926號4樓,屏東縣(非原住民地區)
105臺北市松山區敦化南路一段2號2樓,南投縣(非原住民地區)
105臺北市松山區敦化北路153-2號2樓,新北市(非原住民地區)
104臺北市中山區民生東路3段2號10、11樓,臺北市(非原住民地區)
235新北市中和區中正路880號17樓之1,臺中市(非原住民地區)
403臺中市西區公民里五權路2之107號19樓,南投縣(非原住民地區)
235新北市中和區中正路880號17樓之1,臺北市(非原住民地區)
412臺中市大里區科技路168號5樓之1,南投縣(非原住民地區)
231新北市新店區北新路3段207號3樓,臺北市(非原住民地區)
114臺北市內湖區堤頂大道2段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1,金門縣(非原住民地區)
333桃園市龜山區科技一路88號,臺北市(非原住民地區)
224新北市瑞芳區明燈路3段11號,臺北市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺中市(非原住民地區)
115臺北市南港區南港路1段209號6樓,桃園市(非原住民地區)
701臺南市東區仁和里利東街40號1樓,臺南市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,屏東縣(非原住民地區)
110臺北市信義區永吉路168號12樓之2,臺北市(非原住民地區)
105臺北市松山區南京東路4段16號11樓,臺東縣台東市(原住民地區)
106臺北市大安區羅斯福路3段245號5樓之1,臺北市(非原住民地區)
100臺北市中正區忠孝西路一段80號19樓,臺南市(非原住民地區)
114臺北市內湖區內湖路1段411巷89弄1號1樓,臺南市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
221新北市汐止區南興路58號5樓6樓8樓9樓,高雄市(非原住民地區)
104臺北市中山區民生東路1段58號9樓之1,新北市(非原住民地區)
521彰化縣北斗鎮大新里新工一路100號,南投縣(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
115臺北市南港區南港路1段209號6樓,臺北市(非原住民地區)
105臺北市松山區敦化北路311號2樓,高雄市(非原住民地區)
103臺北市大同區重慶北路2段243號7樓、7樓之1、7樓之2、7樓之3,臺北市(非原住民地區)
114臺北市內湖區堤頂大道2段501號4樓,臺南市(非原住民地區)
106臺北市大安區瑞安街135巷11號1樓,高雄市(非原住民地區) 
115臺北市南港區忠孝東路7段508號5樓,臺北市(非原住民地區)
220新北市板橋區深丘里中山路一段156號18樓,高雄市(非原住民地區)
106臺北市大安區民龍里臺灣大道二段239號13樓,臺中市(非原住民地區)
